semana_epi,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,37,38,39,40,42,43,44,45,46,47,48,49,51
15,43,48,72,50,6,15,30,43,76,21,4,16,79,19,0,20,0,25,13,16,14,12,79,20,38,15,15,35,47,56,32,22,2,7,9,41,10,2,31,18,31,2,1,3,1,2,4
16,43,40,54,50,14,10,31,35,89,21,1,18,89,11,3,13,2,17,8,17,27,12,52,32,52,14,12,34,54,48,31,30,2,4,6,23,7,0,33,27,38,0,2,2,0,2,1
17,18,21,32,31,2,9,13,35,62,23,0,11,88,16,2,8,2,15,11,15,10,16,31,38,33,10,11,19,32,55,35,16,0,0,5,24,8,1,31,27,48,5,0,4,0,2,2
18,29,34,38,41,8,7,21,21,80,35,0,12,70,10,0,26,0,32,15,23,19,17,54,19,38,11,13,34,32,49,40,24,3,4,7,13,5,1,42,32,60,2,1,5,0,4,7
19,21,29,29,32,4,4,15,24,76,26,1,12,63,1,0,14,3,26,5,13,24,12,30,11,24,15,10,32,36,40,31,20,0,3,5,13,10,2,29,22,37,2,0,3,1,5,3
20,9,12,25,15,1,6,8,10,50,12,0,20,26,5,0,11,0,20,3,12,25,11,25,14,23,10,10,34,15,25,18,4,1,1,4,9,5,4,16,21,36,0,1,2,0,1,1
21,4,2,9,11,2,1,3,3,25,10,0,5,14,2,0,4,0,9,5,3,2,6,12,7,10,2,8,13,14,14,7,2,0,0,3,8,1,0,13,6,20,2,0,3,0,0,0
22,6,3,8,3,0,1,2,5,6,9,1,3,8,1,0,8,0,2,0,1,2,4,13,6,18,3,8,18,10,13,11,10,0,3,1,0,0,1,2,6,5,0,1,1,0,2,1
23,1,0,1,3,1,0,1,7,5,2,0,2,11,0,0,2,0,3,3,2,5,0,6,5,5,3,6,12,11,9,5,3,0,1,2,0,2,2,4,3,3,0,0,0,0,0,1
24,2,0,1,1,1,1,0,0,4,0,0,1,6,1,0,1,0,5,0,1,0,2,1,4,2,1,0,2,4,6,3,4,0,0,0,0,0,0,0,2,3,0,1,0,0,0,1
25,0,1,1,1,0,0,2,0,2,0,0,0,1,0,0,2,0,1,0,0,0,1,2,1,1,1,0,4,1,0,1,0,0,1,0,3,0,0,2,2,0,0,0,0,0,0,2
26,4,0,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1
27,0,0,1,1,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36,1,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,1,1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
